ID,a,b,c,First Derivative,Second Derivative
02623858,0.0029756000793493354,-2.7018448720491963,1038.3187859551676,-0.4225352112676056,0.005951200158698671
02642470,0.002105263157894737,-2.0294736842105263,936.1031578947368,-0.39999999999999997,0.004210526315789474
02643204,-0.0010666666666666667,1.0538666666666667,78.69493333333332,0.16,-0.0021333333333333334
02655474,0.0030483379300333866,-1.9204528959210336,651.4713311075627,-0.5060240963855421,0.006096675860066773
02732894,0.019013128112267994,-13.46129470348574,2788.649162516976,-1.7872340425531914,0.03802625622453599
02734367,-0.0005374899220639613,0.4869658693899489,228.70223058317657,0.06557377049180327,-0.0010749798441279225
02791811,0.001388888888888889,-1.027777777777778,556.1388888888889,-0.16666666666666669,0.002777777777777778
02823916,0.00390625,-3.609375,1076.765625,-0.375,0.0078125
02824692,0.0034693877551020408,-3.5942857142857143,1364.92,-0.4857142857142857,0.0069387755102040816
02859741,-0.0034936844934157483,3.3120128997581295,-550.9470572426767,0.4262295081967213,-0.006987368986831497
02873564,-0.0010078105316200555,0.9009826152683297,133.63038548752832,0.126984126984127,-0.002015621063240111
02878370,0.013850415512465374,-12.686980609418281,3228.3185595567866,-1.0526315789473684,0.027700831024930747
02898905,-0.008505917159763314,6.974852071005917,-1163.844674556213,0.8846153846153846,-0.017011834319526627
02939306,0.0029065743944636678,-2.9588927335640136,888.0382006920415,-0.4941176470588235,0.0058131487889273355
02962222,0.2654320987654321,-196.41975308641977,36805.654320987655,-9.555555555555555,0.5308641975308642
02962562,0.00253592561284869,-2.1961115807269653,795.458157227388,-0.46153846153846156,0.00507185122569738
02972104,0.0007927070947284979,-0.6468489892984542,625.9571938168847,-0.13793103448275862,0.0015854141894569957
02992100,0.026159334126040427,-20.770511296076098,4704.946492271106,-1.5172413793103448,0.052318668252080855
03030164,0.02631578947368421,-20.894736842105264,4355.605263157894,-2,0.05263157894736842
03038078,0.0028841531805800353,-3.0629706777759975,1150.2187149495273,-0.45569620253164556,0.0057683063611600706
03074362,0.009495982468955442,-6.476260043827612,1355.2023374726077,-0.7027027027027027,0.018991964937910884
03102625,0.0036363636363636364,-4.465454545454546,1950.8945454545456,-0.4,0.007272727272727273
03105649,0.0654296875,-34.80859375,5103.54296875,-4.1875,0.130859375
03116261,0.05113221329437546,-34.66764061358656,6143.1650840029215,-3.7837837837837838,0.10226442658875091
03117253,0.010986328125,-6.17431640625,1337.491455078125,-1.40625,0.02197265625
03128368,0.009948096885813149,-7.719723183391003,1886.6262975778545,-1.3529411764705883,0.019896193771626297
03159413,0.004568664337543671,-4.29454447729105,1511.217952163397,-0.5573770491803278,0.009137328675087342
03162348,0.007733491969066032,-6.001189767995241,1396.2308149910766,-0.6341463414634146,0.015466983938132063
03168543,0.0038314176245210726,-2.804597701149425,930.2413793103448,-0.6666666666666666,0.007662835249042145
03200655,0.0007100591715976331,-0.7654437869822485,455.28710059171596,-0.0923076923076923,0.0014201183431952662
03201474,0.01673193307226771,-6.860092559629761,1241.1594873620506,-1.7735849056603772,0.03346386614453542
03207107,0.001913265306122449,-1.5420918367346939,830.7315051020407,-0.21428571428571427,0.003826530612244898
03211383,0.0002827787727401263,-0.24658308982939015,178.75511358280704,-0.05825242718446602,0.0005655575454802526
03221397,-0.0008650519031141869,0.7889273356401384,125.12456747404843,0.11764705882352941,-0.0017301038062283738
03230219,0.0060911573198907795,-5.433312329342575,1800.6286494433944,-0.8405797101449276,0.012182314639781559
03231620,0.010323958704165184,-8.775364898540406,2146.7650409398366,-1.0943396226415094,0.020647917408330368
03286955,-0.005280073461891644,4.276859504132231,-573.0640495867768,0.6969696969696969,-0.010560146923783287
03311822,0.0018446180555555555,-1.9811197916666665,1104.9306640625,-0.35416666666666663,0.003689236111111111
03318192,0.011018543402311207,-3.459822628325719,747.5960763235689,-1.3442622950819674,0.022037086804622415
03338492,0.0004,-0.3008,494.5504,-0.04,0.0008
03363577,0.0024,-1.4447999999999999,505.4424,-0.24,0.0048
03381643,0.01078971533516988,-8.308080808080808,2035.3055555555554,-1.424242424242424,0.02157943067033976
03389463,0.0044444444444444444,-2.9155555555555557,795.151111111111,-0.5333333333333333,0.008888888888888889
03389605,0.006487889273356401,-5.04757785467128,1520.753892733564,-0.8823529411764706,0.012975778546712802
03399031,0.0046022353714661405,-4.408941485864562,1417.9414858645628,-0.358974358974359,0.009204470742932281
03403034,0.0019834710743801653,-1.6264462809917355,666.4214876033058,-0.2181818181818182,0.003966942148760331
03467162,0.0031900919497091385,-3.343216363295177,1044.9226871833364,-0.4657534246575342,0.006380183899418277
03476069,0.005382545174932718,-6.071510957324106,1909.166089965398,-0.5490196078431373,0.010765090349865437
03489190,0.003967466772465781,-3.777028367387423,1247.9327514382067,-0.5633802816901409,0.007934933544931562
03502531,0.008310249307479225,-6.315789473684211,1603,-0.9473684210526316,0.01662049861495845
03519591,0.016296296296296295,-13.167407407407406,3013.816296296296,-1.4666666666666666,0.03259259259259259
03539921,0.0007716049382716049,-0.7731481481481481,574.6736111111111,-0.1111111111111111,0.0015432098765432098
03548044,0.08677685950413223,-46.33884297520661,6524.235537190083,-3.8181818181818183,0.17355371900826447
03582804,0.016147635524798153,-12.239907727797,2782.4625144175316,-1.6470588235294117,0.03229527104959631
03601588,0.017746913580246913,-12.919753086419753,2803.395061728395,-1.2777777777777777,0.035493827160493825
03711569,0.006942148760330578,-7.8029752066115705,2560.6360330578514,-0.7636363636363637,0.013884297520661157
03720483,0.005165289256198347,-5.268595041322314,1662.4917355371902,-0.4545454545454546,0.010330578512396695
03726552,0.002398687034465345,-2.3315237975003154,824.5602827925767,-0.42696629213483145,0.00479737406893069
03738370,0.002232142857142857,-1.419642857142857,571.7232142857142,-0.25,0.004464285714285714
03739623,-0.0006574621959237344,0.5562130177514794,226.36094674556213,0.05128205128205129,-0.0013149243918474688
03773825,0.08163265306122448,-60.08163265306122,11440.020408163264,-3.4285714285714284,0.16326530612244897
03775772,0.008264462809917356,-9.537190082644628,3005.4793388429753,-0.9090909090909092,0.01652892561983471
03800458,-0.0008162432404856647,0.6219773492500765,354.5133149678604,0.1616161616161616,-0.0016324864809713294
03803544,0.003611111111111111,-3.741111111111111,1448.947777777778,-0.4333333333333333,0.007222222222222222
,0.00035555555555555557,-0.2958222222222222,435.53102222222225,-0.05333333333333334,0.0007111111111111111
03813703,0.0049245921822099106,-4.0677131425053865,1279.9827639273622,-0.5614035087719298,0.009849184364419821
03818597,0.0028125,-2.345625,891.0628125000001,-0.44999999999999996,0.005625
03832244,0.6296296296296297,-681.2592592592592,184583.62962962964,-11.333333333333334,1.2592592592592593
03859453,-0.005739795918367347,4.993622448979592,-701.1128826530612,0.6428571428571429,-0.011479591836734694
03887538,0.0037624294544477293,-1.9037893039505511,627.8293469497447,-0.45901639344262296,0.007524858908895459
03898095,0.001067995728017088,-0.8608045567817729,705.4521181915272,-0.11320754716981132,0.002135991456034176
03903628,0.015308641975308642,-7.776790123456791,1319.6523456790123,-1.3777777777777778,0.030617283950617285
03910060,-0.011317338162064282,11.860570393843368,-2894.469443186962,1.0638297872340425,-0.022634676324128564
03912810,0.010330578512396695,-10.165289256198347,2722.6611570247933,-0.9090909090909092,0.02066115702479339
03914834,0.13609467455621302,-136.09467455621302,34226.668639053256,-3.5384615384615383,0.27218934911242604
03920857,0.0012975778546712802,-1.1496539792387543,747.648356401384,-0.1764705882352941,0.0025951557093425604
03922164,0.002777777777777778,-2.7444444444444445,935.8777777777779,-0.33333333333333337,0.005555555555555556
03934390,-0.0018765246762994933,2.0791893413398386,-124.93544755113533,0.273972602739726,-0.0037530493525989865
03952187,0.0025951557093425604,-2.0449826989619377,721.8615916955017,-0.3529411764705882,0.005190311418685121
03957053,0.0047831632653061226,-3.309948979591837,878.6211734693877,-0.5357142857142857,0.009566326530612245
03962859,0.0023243801652892563,-3.1239669421487606,1272.6528925619834,-0.4090909090909091,0.0046487603305785125
03966381,0.004774305555555556,-4.239583333333334,1377.1875,-0.45833333333333337,0.009548611111111112
05507244,-0.008324661810613945,8.008324661810615,-1592.0020811654529,1.0322580645161292,-0.01664932362122789
05522502,0.003341501447983961,-2.6063711294274894,834.2423702383604,-0.44776119402985076,0.006683002895967922
05523681,0.007079101261926747,-3.3696522006771317,593.9886118805787,-0.8070175438596491,0.014158202523853494
05536081,0.018365472910927456,-14.94949494949495,3308.222222222222,-1.2121212121212122,0.03673094582185491
05546377,0.04637336504161712,-37.6551724137931,8126.999999999999,-2.6896551724137927,0.09274673008323424
05548497,0.011479591836734694,-7.278061224489797,1600.5727040816328,-0.6428571428571429,0.02295918367346939
05550875,0.00297441998810232,-3.2480666270077334,1260.722189173111,-0.24390243902439024,0.00594883997620464
05654003,0.00390625,-3.3671875,1036.62890625,-0.25,0.0078125
05655485,0.035555555555555556,-21.76,3891.28,-2.1333333333333333,0.07111111111111111
05672028,-0.00625,7.3125,-1863.90625,0.5,-0.0125
05673659,0.005949161709031909,-6.472687939426717,2307.5711195240674,-0.5116279069767442,0.011898323418063819
05675972,0.004747991234477721,-3.712929145361578,1049.8776479181884,-0.7027027027027027,0.009495982468955442
05709690,0.0014863258026159335,-1.4268727705112962,756.4494649227111,-0.1724137931034483,0.002972651605231867
05749414,0.0036363636363636364,-3.170909090909091,1005.2581818181818,-0.4,0.007272727272727273
05754472,-0.00102880658436214,0.874485596707819,138.17181069958846,0.11111111111111112,-0.00205761316872428
05766973,0.006232686980609419,-5.47229916897507,1625.1696675900278,-0.4736842105263158,0.012465373961218837
05771762,0.01375,-8.3325,1801.37375,-1.1,0.0275
05780518,0.0076,-6.2472,1749.7996,-0.76,0.0152
05789378,0.02827087442472058,-15.775147928994084,2580.6331360946747,-2.2051282051282053,0.05654174884944116
05790118,0.004725897920604915,-3.771266540642722,1291.367674858223,-0.43478260869565216,0.00945179584120983
05797776,0.001183431952662722,-0.8355029585798817,411.4662721893491,-0.15384615384615385,0.002366863905325444
05803065,0,0,371,0,0
05813555,-0.0008062348830959419,0.7530233808116098,329.1690405804891,0.09836065573770492,-0.0016124697661918839
05821233,0.0007574801161469512,-0.7786895593990658,508.1232167655599,-0.1348314606741573,0.0015149602322939023
05825861,0.007766272189349112,-3.7744082840236683,562.5906065088757,-0.8076923076923077,0.015532544378698224
05833225,0.030864197530864196,-21.234567901234566,4042.3456790123455,-2.2222222222222223,0.06172839506172839
05838324,0.0032249395323837677,-2.373555495834453,652.7342112335393,-0.39344262295081966,0.0064498790647675355
05844195,0.0024,-1.8671999999999997,661.1704,-0.24,0.0048
05845678,0.01731301939058172,-11.149584487534627,2245.083102493075,-1.3157894736842106,0.03462603878116344
05850711,0.004003099173553719,-2.153667355371901,576.6682592975206,-0.7045454545454545,0.008006198347107437
05856477,0.0027434842249657062,-2.52400548696845,860.5212620027435,-0.2962962962962963,0.0054869684499314125
05873610,0.0005881776296441525,-0.7469855896480737,771.1679247132633,-0.1188118811881188,0.001176355259288305
05883931,0.005408328826392645,-4.921579232017307,1376.6592752839374,-0.46511627906976744,0.01081665765278529
05899106,0.005447844896651178,-4.739625060086525,1434.868450568819,-0.8607594936708861,0.010895689793302356
05901148,0.004883654122378627,-3.535765584602126,855.9735708129848,-0.576271186440678,0.009767308244757253
05902343,0.004229142637447136,-3.6201460976547484,971.7112648981162,-0.43137254901960786,0.008458285274894272
05926132,0.0073964497041420114,-5.946745562130177,1453.2958579881656,-0.7692307692307692,0.014792899408284023
06008412,0,0,380,0,0
06013554,0.004023668639053254,-2.8246153846153845,772.72,-0.523076923076923,0.008047337278106508
06015909,-0.001260239445494644,1.3660995589161942,125.78701953371137,0.17391304347826086,-0.002520478890989288
06137633,0.00359375,-2.875,1055,-0.5750000000000001,0.0071875
06206717,-0.0016024130455273824,1.7274012630785183,-11.534640399660702,0.3300970873786408,-0.003204826091054765
06207679,0.00624256837098692,-8.61474435196195,3391.0868014268726,-0.7241379310344828,0.01248513674197384
06220493,-0.00020408163265306123,0.2122448979591837,308.81632653061223,0.028571428571428574,-0.00040816326530612246
06228478,0.01849112426035503,-21.375739644970416,6494.58875739645,-1.9230769230769231,0.03698224852071006
06238488,0.023662551440329218,-11.026748971193415,1518.616255144033,-2.5555555555555554,0.047325102880658436
06242531,-0.0031024930747922436,3.0714681440443212,-289.18836565096944,0.5894736842105263,-0.006204986149584487
06255204,0.017361111111111112,-11.5625,2008.15625,-1.6666666666666667,0.034722222222222224
06261274,0.01612496850592089,-13.351473922902496,3273.7551020408164,-2.031746031746032,0.03224993701184178
06335322,0.0009,-0.9269999999999999,387.7025,-0.18,0.0018
06365288,-0.0012056327160493826,1.3671875,47.40234375,0.3472222222222222,-0.0024112654320987653
06381894,0.001245674740484429,-1.1235986159169549,737.3714878892733,-0.21176470588235294,0.002491349480968858
06392198,0.016129032258064516,-19,5823.5,-2,0.03225806451612903
06392459,0.021267361111111112,-19.09809027777778,4711.521267361111,-2.041666666666667,0.042534722222222224
06395925,0.01611328125,-9.8935546875,2136.66064453125,-2.0625,0.0322265625
06397708,0.002570888468809074,-2.791984877126654,1191.0238941398866,-0.591304347826087,0.005141776937618148
06398831,0.0000706164818868724,-0.06849798743026622,207.61076195183955,-0.01680672268907563,0.0001412329637737448
06414248,0.00315059861373661,-4.039067422810334,1679.521109010712,-0.43478260869565216,0.00630119722747322
06442574,0,0,265,0,0
06539283,-0.003121748178980229,3.259105098855359,-656.6264308012487,0.3870967741935484,-0.006243496357960458
06539602,-0.0019047619047619048,1.8361904761904762,-3.52190476190475,0.4,-0.0038095238095238095
06554787,0.005208333333333333,-3.15625,854.171875,-0.75,0.010416666666666666
06559059,0.007141440190438405,-7.012894267010514,2055.665542551081,-1.0140845070422535,0.01428288038087681
06593194,0.004364213449712359,-3.08986312239635,913.905772664154,-0.619718309859155,0.008728426899424718
06596035,0.009579341940857976,-8.180758017492712,1958.591836734694,-0.9387755102040817,0.019158683881715953
06624745,-0.0007574801161469512,0.5120565585153389,315.4624416109077,0.1348314606741573,-0.0015149602322939023
06625803,0.01448961937716263,-9.099480968858131,1765.6185121107267,-1.9705882352941178,0.02897923875432526
06632947,0.007793603869927439,-8.9470572426767,2736.805428648213,-0.9508196721311475,0.015587207739854878
06659891,0.0034626038781163434,-4.750692520775623,1970.4875346260387,-0.2631578947368421,0.006925207756232687
06670049,0.012586805555555556,-10.547743055555555,2586.752170138889,-1.2083333333333335,0.025173611111111112
06677524,0.022074135776759683,-19.55768429820908,4594.027072053311,-2.1632653061224487,0.044148271553519365
06692158,0.0018012373717597307,-1.477014644842979,595.7880021928107,-0.40707964601769914,0.0036024747435194613
06695004,0.0176,-21.2256,6873.518400000001,-0.88,0.0352
07247510,-0.001953125,1.54296875,14.263671875,0.25,-0.00390625
07280240,0.004983980064079744,-3.737985048059808,854.872196511214,-0.5283018867924528,0.009967960128159488
07280963,0.006032749209997127,-5.98448721631715,1757.1528296466531,-0.711864406779661,0.012065498419994254
07289083,-0.001826283877565929,1.9943019943019944,-184.44444444444446,0.4273504273504274,-0.003652567755131858
07310875,0.00020155872077398548,-0.15157215802203708,457.495565708143,-0.04918032786885246,0.00040311744154797097
07318313,0.0030080059234578187,-2.520708963857652,765.0885279281781,-0.8843537414965987,0.006016011846915637
09039355,-0.001508153454614007,1.0376095767744369,174.53115279479687,0.3106796116504854,-0.003016306909228014
09443617,-0.0001417233560090703,0.11904761904761905,521,0.02380952380952381,-0.0002834467120181406
09500582,-0.0004869734599464329,0.40224007791575356,421.9374239103969,0.1081081081081081,-0.0009739469198928658
09507390,-0.0033971931387836935,4.34161283136556,-1058.1452996212965,0.9104477611940298,-0.006794386277567387
09513820,0.0011534025374855825,-1.077277970011534,507.54440599769316,-0.23529411764705882,0.002306805074971165
09584757,-0.0006503642039542144,0.6880853277835588,327.0014308012487,0.16129032258064516,-0.0013007284079084287
09606156,0.007352941176470588,-7.926470588235294,2582.1838235294117,-1,0.014705882352941176
09616291,0.02650081124932396,-23.47971876690103,5434.757706868578,-2.2790697674418605,0.05300162249864792
09651961,0.020399305555555556,-13.17795138888889,2367.2391493055557,-1.9583333333333335,0.04079861111111111
09686385,0.00026639671799243435,-0.2877084554318291,567.6812829665938,-0.07299270072992702,0.0005327934359848687
025039750,0.006096675860066773,-4.816373929452751,1164.2338510669183,-1.0120481927710843,0.012193351720133546
